"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
39,1,1,1,0.4,0.32,0,0,2,NA,"2"
40,1,1,1,0.513333333333333,0.4,0,0,2,NA,"2"
41,1,1,1,0.513333333333333,0.4,0,0,2,NA,"2"
42,1,1,1,0.5,0.32,0,0,2,NA,"2"
43,1,1,1,0.513333333333333,0.4,0,0,2,NA,"2"
44,1,1,1,0.453333333333333,0.32,0,0,2,NA,"2"
45,1,1,1,0.52,0.36,0,0,2,NA,"2"
46,1,1,1,0.593333333333333,0.32,0,0,2,NA,"2"
47,1,1,1,0.52,0.373333333333333,0,0,2,NA,"2"
48,1,1,1,0.573333333333333,0.346666666666667,0,0,2,NA,"2"
49,1,1,1,0.52,0.426666666666667,0,0,2,NA,"2"
50,1,1,1,0.546666666666667,0.386666666666667,0,0,2,NA,"2"
51,1,1,1,0.52,0.32,0,0,2,NA,"2"
52,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"2"
53,1,1,1,0.453333333333333,0.333333333333333,0,0,2,NA,"2"
54,1,1,1,0.5,0.36,0,0,2,NA,"2"
55,1,1,1,0.58,0.346666666666667,0,0,2,NA,"2"
56,1,1,1,0.526666666666667,0.373333333333333,0,0,2,NA,"2"
57,1,1,1,0.5,0.346666666666667,0,0,2,NA,"2"
58,1,1,1,0.526666666666667,0.346666666666667,0,0,2,NA,"2"
59,1,1,1,0.54,0.333333333333333,0,0,2,NA,"2"
60,1,1,1,0.526666666666667,0.293333333333333,0,0,2,NA,"2"
61,1,1,1,0.486666666666667,0.333333333333333,0,0,2,NA,"2"
62,1,1,1,0.466666666666667,0.346666666666667,0,0,2,NA,"2"
63,1,1,1,0.44,0.346666666666667,0,0,2,NA,"2"
64,1,1,1,0.46,0.386666666666667,0,0,2,NA,"2"
65,1,1,1,0.54,0.346666666666667,0,0,2,NA,"2"
66,1,1,1,0.5,0.373333333333333,0,0,2,NA,"2"
67,1,1,1,0.506666666666667,0.36,0,0,2,NA,"2"
68,1,1,1,0.52,0.44,0,0,2,NA,"2"
69,1,1,1,0.54,0.373333333333333,0,0,2,NA,"2"
70,1,1,1,0.473333333333333,0.333333333333333,0,0,2,NA,"2"
71,1,1,1,0.513333333333333,0.32,0,0,2,NA,"2"
72,1,1,1,0.473333333333333,0.4,0,0,2,NA,"2"
73,1,1,1,0.526666666666667,0.4,0,0,2,NA,"2"
